N,P,K,temperature,humidity,ph,rainfall,elevation,slope,aspect,water_holding_capacity,wind_speed,solar_radiation,soil_texture,ec,zn,label
15,95,83,22.06042345,78.33521404,4.777221914,82.66037835,1636.786077,47.16831501,West,38.32893028,56.19430036,174.7989787,Sandy,0.373389443,33.59690517,Potatoes
66,33,16,25.28005307,26.15348478,9.026906882,379.166086,1467.312979,14.41369043,North,61.21630432,52.46503499,403.519894,Clay,0.565633113,62.32233445,Potatoes
15,56,23,9.547536833,67.14247386,13.85233749,369.2505698,3775.808637,5.345632395,North,62.33857331,56.52953482,372.7975002,Loamy,0.439432409,55.13137395,Rice
86,11,97,22.75082383,64.88544641,8.366886206,463.3709739,2638.104777,25.10368394,South,74.39734604,48.60022045,894.5229233,Loamy,0.036516898,43.97163397,Wheat
50,68,65,41.47216337,88.22103916,5.726955757,304.4810822,4831.216963,4.574380401,East,43.95382753,94.19476416,242.4354509,Clay,0.531765145,47.58891494,Wheat
86,34,51,27.51270787,38.84014217,7.685713408,53.8677934,3595.905357,64.74114855,North,18.44091845,65.88721998,655.9097119,Silt,0.660483455,70.40671854,Rice
29,68,71,18.52324988,76.73857282,6.164097249,48.49281406,3813.127613,0.690773674,East,37.33012006,84.06867187,809.4375848,Clay,0.446047418,53.70892822,Corn
97,45,98,4.802800216,57.71016436,12.22307067,79.94652148,1030.988776,71.36731814,West,37.83818247,26.60569929,184.3477653,Sandy,0.641764119,36.32515277,Wheat
31,37,82,17.14093128,39.77419009,10.29803657,296.0046606,3834.820043,78.98843438,West,14.85953757,56.60685179,19.64696661,Loamy,0.698307448,11.1160529,Cotton
93,94,49,7.307498119,15.70822539,7.617149366,472.4508067,1545.179755,24.40302181,East,17.24947177,20.27435815,62.40432417,Silt,0.184035292,12.94392932,Corn
48,72,66,29.03627538,92.90599364,1.925012377,74.28168243,4726.753459,88.93196174,South,52.87985731,45.75083771,212.3433507,Loamy,0.282442458,26.86284276,Soybeans
68,36,57,33.75148245,1.927583951,2.681241156,246.6402905,782.7772498,64.596044,South,29.61671737,46.74300916,927.4914698,Loamy,0.813964659,61.40258986,Corn
98,22,3,39.21106872,8.521851971,12.97413697,47.51941374,3219.150817,80.81892299,North,32.33828985,93.20979239,825.4782128,Loamy,0.165826766,55.81726776,Cotton
64,3,58,3.247635081,51.77341452,1.077794001,362.9606974,767.0712521,24.02215881,East,1.9337045,46.12033105,423.1752998,Loamy,0.317905628,48.06556211,Barley
65,44,0,37.66191764,33.55487978,3.137165842,390.9234007,2013.734919,37.20595514,South,11.71850937,89.13530254,817.3199669,Clay,0.984623199,70.84193924,Corn
83,5,30,23.28917052,80.89818774,1.04344228,195.454645,3728.560871,66.89205663,East,43.62434643,75.6629325,456.3841892,Loamy,0.313523075,32.76951831,Barley
22,11,49,-7.201170713,92.10839219,10.88615955,1.306502037,3724.159024,48.27456196,North,29.90878188,72.3122359,94.38754533,Clay,0.946409832,39.70876231,Potatoes
20,10,50,5.850691725,30.98452125,5.738497105,218.8607927,4679.171826,27.31938577,North,64.29056532,72.40837792,192.2345961,Loamy,0.158597557,30.3294449,Soybeans
3,0,77,-1.911624264,43.93519752,0.136517419,296.8616307,3935.419773,88.48574451,South,97.62679033,28.12897253,711.5605151,Silt,0.551966921,47.27768321,Cotton
15,50,71,41.30199516,3.902630133,11.41109142,420.9590526,3094.606601,28.29339076,North,51.11869277,86.73230395,765.7081082,Sandy,0.160307686,47.57765118,Barley
35,93,34,15.94029428,41.49751237,6.009882774,10.13232931,4930.922186,85.88416544,North,66.25419589,25.6190111,597.453239,Clay,0.020008463,89.09215071,Cotton
82,15,56,38.58285597,40.2831309,10.86034847,350.5225264,1412.070172,67.49135838,South,75.79797415,51.95223015,184.9077318,Silt,0.219121245,91.03482822,Cotton
48,43,22,-8.310200751,31.45854093,13.27428172,267.0546842,3475.431754,62.60625737,West,36.8804252,6.97044726,811.0051357,Clay,0.079370495,41.71508238,Corn
7,42,22,21.49995736,70.25521051,4.418199302,461.3362573,1478.800294,32.87103485,East,54.8825227,38.36141967,383.0998223,Silt,0.265110231,20.40307633,Barley
69,56,81,21.42023399,6.113174638,10.40718765,344.3887512,653.3287307,78.39871902,North,31.95675833,81.37977122,702.7482737,Loamy,0.307870015,41.13149615,Corn
12,92,22,36.85162851,18.27338275,5.761888693,108.4592443,2667.312589,50.41490402,South,17.59207996,27.39828326,854.7414629,Loamy,0.945314045,6.188258152,Corn
87,72,60,16.04798373,21.2674992,5.919636493,436.3667872,544.1690508,58.74980771,North,94.99517197,66.26718888,73.29285443,Clay,0.575698849,21.29246092,Corn
71,6,14,37.81239587,57.61946406,12.51479393,9.090215241,3115.685492,26.05946872,South,78.81703072,19.97000526,210.4217019,Clay,0.454967756,83.69565193,Barley
4,45,63,34.27307388,7.399929164,11.15098287,473.8120084,737.2484525,29.62919265,North,64.02047638,58.64809986,412.0798705,Silt,0.369014287,99.52947963,Soybeans
57,68,74,16.95515643,6.947195572,11.6251507,444.2168957,816.6509187,37.50840096,South,61.85798108,60.91982135,930.6227003,Loamy,0.514292929,26.25888361,Potatoes
78,76,81,2.6719172,60.12902637,10.18412076,161.7687851,1934.507442,49.05340891,East,74.38526664,0.856307406,408.0731705,Loamy,0.288824724,57.11994911,Barley
86,8,17,18.8156986,38.68488411,13.69670931,57.2261709,2466.479089,19.32341785,East,46.03977928,34.3945967,257.0031421,Silt,0.17225818,99.58515778,Barley
60,41,4,40.13882665,50.93767575,13.89161166,386.1175543,3520.535681,34.34906716,West,5.733938467,89.49290833,703.0989311,Sandy,0.825602226,0.481210711,Rice
58,80,36,40.79570717,22.8654446,11.82745362,102.3776479,2652.157968,10.32399585,East,57.48516356,44.86039364,8.388884039,Loamy,0.707685867,70.02842725,Cotton
58,32,31,-8.800549424,45.32583506,1.769650423,195.3730679,4839.996809,80.06886313,West,59.91515866,50.52948777,820.4968316,Silt,0.282078603,97.64093169,Corn
59,9,40,16.4837632,91.89232638,3.220988353,436.1305154,4296.770102,67.34601697,North,70.40443355,70.99987416,880.4054403,Loamy,0.048623745,37.32541701,Potatoes
19,50,99,2.181585449,36.99940692,1.791743335,51.22840362,4708.564535,18.92129543,North,38.96043447,54.80872357,481.686479,Clay,0.439778942,4.271718557,Cotton
56,43,37,4.813420559,23.12924185,3.401019295,69.86707467,4859.676043,70.63731605,North,64.60024326,49.26281119,517.4758954,Silt,0.346547725,37.38168346,Barley
63,52,95,-8.756121515,82.31174907,10.89352363,367.6420435,3778.243392,19.9041547,East,37.39524954,97.94684137,911.3982905,Sandy,0.055453909,42.86434324,Rice
33,34,32,14.60017852,33.90734102,3.990097162,409.8411765,434.9056101,28.84904183,East,57.87534385,64.35310238,194.7639844,Clay,0.760463454,8.695503071,Wheat
13,26,91,22.4583239,43.36218113,9.737152925,252.7592563,4578.647243,31.20509022,West,38.25106567,31.617351,858.0027395,Sandy,0.994221507,86.13441952,Corn
96,95,11,6.843615701,60.42422403,8.124893646,270.9803574,3882.227497,76.33789517,South,7.303221423,76.65966163,139.701685,Loamy,0.562635186,5.476509547,Potatoes
33,0,64,-3.16389671,40.49849478,5.842971756,439.3980108,4129.535364,82.75020768,North,98.42176447,97.62394741,304.5535602,Sandy,0.94528956,75.1605943,Rice
79,80,81,-5.770603247,38.73996797,12.23928391,497.7641128,1497.516442,49.58272089,North,85.15211748,4.549302603,573.2006565,Sandy,0.293821376,18.91929834,Potatoes
41,10,69,-8.780019507,54.90209353,7.295068146,471.0079193,4950.445772,15.63669968,West,65.86961892,46.56821069,687.6006731,Silt,0.678895008,22.6464022,Rice
17,49,3,43.98202185,13.24786835,10.56993097,155.8386256,243.6548823,75.41682785,South,64.88270346,5.566426707,159.7160131,Sandy,0.361281061,1.038900386,Corn
99,15,9,36.51208942,24.04533375,3.566144536,191.2692298,838.538382,6.433824379,North,67.83176649,70.34861352,753.3549556,Loamy,0.163217297,20.19247437,Barley
71,72,14,-4.626250735,47.08303011,13.97628398,317.0636716,2472.425657,79.95879014,West,21.71652923,6.689083506,677.2409208,Clay,0.046195423,62.6003542,Rice
29,1,43,7.036034041,12.36449146,5.978697591,395.6006826,3869.746021,60.22741008,South,78.59661433,77.63432129,409.439079,Sandy,0.40778669,23.76696481,Barley
85,45,60,39.39520963,7.719894643,10.20121653,499.0010477,3987.650934,56.98475839,West,55.77368799,87.83743733,389.15601,Clay,0.777543971,53.90877931,Soybeans
23,72,51,2.063778425,13.33405262,9.42035998,455.7974003,3266.861855,19.24739337,West,8.845477682,6.513864693,519.6390786,Clay,0.152030206,86.23939496,Potatoes
19,25,94,20.89666546,46.23476777,10.61024347,462.2646053,472.7213895,35.51056519,East,92.99635948,42.09934621,303.7371227,Sandy,0.789420196,28.16139792,Potatoes
30,56,7,12.13448314,34.76854514,4.086037831,293.5319548,3446.492101,15.97960913,West,84.12296686,13.8155281,443.4450012,Sandy,0.332842362,75.75888631,Rice
14,13,86,6.934705214,30.26332946,0.738949502,209.0067667,274.4350287,28.3623451,East,56.03273936,11.2534036,629.7690285,Clay,0.034799936,40.16093815,Cotton
78,35,34,-6.401535041,67.63487592,3.330901373,96.9795168,515.9872076,78.66156229,South,0.086540052,84.47907732,584.7078923,Silt,0.762512883,96.26084284,Corn
4,92,88,-4.318049854,51.09097958,11.73972985,216.8037374,2240.863392,81.63536716,East,4.979801199,65.30439876,169.4442527,Loamy,0.019049458,32.97637338,Corn
49,48,87,34.69730812,54.29038436,11.95064441,61.44509484,4979.502062,5.412870858,South,35.38914403,48.50410976,703.0044127,Silt,0.722684164,28.37550718,Soybeans
8,92,48,11.10115631,76.64996584,3.892912732,321.689161,2324.841713,42.06443206,West,36.59523353,73.9847273,397.3522472,Silt,0.049239926,59.98458502,Cotton
65,28,0,33.6875522,74.97163669,9.456535114,147.5974606,689.6408489,20.91407869,East,63.17677815,35.87918512,386.0956412,Clay,0.396219012,74.82042071,Potatoes
90,30,100,-5.485716745,44.28388425,13.64622499,227.5944272,515.0398705,43.09401279,West,32.43030291,71.93083241,723.2021565,Clay,0.264899617,27.77581413,Rice
20,64,52,18.95783262,53.61883947,13.7378994,437.3239245,2111.4926,67.47243167,North,64.43160989,45.62149445,387.5326766,Silt,0.880159272,56.65661774,Soybeans
46,87,48,3.143681538,91.78998793,1.941281876,263.8173172,3422.205117,21.10665794,North,5.732187064,98.69103189,210.080036,Loamy,0.037151434,84.26984329,Rice
17,54,28,1.044605775,43.86529174,8.512134747,51.41455165,4713.401495,77.39149567,West,56.72189637,9.654726418,563.9013023,Loamy,0.645778206,20.2505674,Corn
17,3,14,13.47312203,32.8430981,2.765858326,275.6387529,1144.481134,75.86369402,West,36.57563342,67.86297626,46.08158505,Clay,0.188183722,41.89260083,Rice
19,54,51,30.44124038,83.73813886,6.912489284,21.93294871,3315.510872,66.8208772,East,60.03871843,7.124955057,818.8719691,Loamy,0.623434247,96.52708156,Soybeans
11,23,1,41.25880942,45.49853909,8.714764687,350.1064874,49.57822537,79.0069739,East,20.53028064,34.79023328,867.4057353,Sandy,0.050326874,85.07584754,Rice
29,10,2,-3.120023946,54.03843184,1.382514466,68.93039063,3367.356705,55.30778068,South,97.95178873,8.130711953,123.7365481,Loamy,0.898870516,64.34963005,Cotton
62,15,9,18.17761878,78.50870426,3.289615797,217.4992926,633.5010421,49.09129637,North,87.81460154,41.687258,61.94552536,Clay,0.30237159,4.531070692,Soybeans
89,57,90,18.04302798,64.32787165,13.1052851,438.0141439,3890.429611,39.69285749,North,29.61512098,28.13642198,98.16559193,Clay,0.694093316,91.47299877,Rice
41,91,82,39.66214254,66.74531424,9.543378503,221.3445531,389.8007889,77.28275622,West,78.86638106,12.96894749,820.9431873,Loamy,0.773247896,37.99902462,Wheat
80,77,6,11.38454102,1.202471529,7.407446312,26.41182257,4337.155638,0.478572247,South,50.69174283,59.33218674,375.9405645,Sandy,0.672628968,3.076014522,Barley
57,55,21,31.65816455,33.80070443,1.700007664,107.3661025,3166.032654,37.3896635,East,5.065976467,14.82621888,369.7752783,Silt,0.07639713,77.01963495,Cotton
85,4,4,35.49404199,25.00249868,4.035840578,355.7639871,1589.830617,36.30119484,East,40.833374,19.24255984,414.2970967,Loamy,0.123789347,81.03111394,Soybeans
56,73,16,35.11810854,54.76951001,7.477634425,312.9506599,4941.811691,30.72032327,West,57.91604643,29.27806144,708.9873954,Silt,0.325438857,88.47061131,Rice
1,51,84,33.24802961,2.497768983,9.009689164,253.3614434,4909.232785,3.057869252,West,82.59769116,9.319232866,818.305291,Clay,0.290536354,47.18334089,Rice
52,24,99,42.99523611,79.12946764,7.434930555,298.6167053,2371.844131,28.38792912,East,67.56878225,85.34048322,746.4165333,Loamy,0.666625968,16.41854641,Rice
6,78,64,-0.652141041,6.210010951,10.47032579,2.457734511,739.1141915,7.980553039,South,2.713223136,96.35587129,292.2327798,Sandy,0.552049238,83.44481742,Cotton
61,96,67,7.476978312,51.49055662,9.822556555,454.557814,1075.443193,87.0342877,North,77.49615174,21.80714347,521.4128598,Clay,0.847549816,60.71570663,Wheat
42,36,6,-7.476860166,99.70506799,9.98329842,262.8985369,2403.408256,71.06669872,West,83.67094292,74.13585999,403.9894759,Sandy,0.014249083,87.21679685,Potatoes
62,90,82,29.71972846,54.51854735,5.08170811,259.8115616,822.970522,79.17504733,East,74.05755188,37.96280756,746.8111305,Silt,0.110872774,4.78470752,Barley
30,15,55,37.98309976,70.7135163,5.822916378,16.14277703,2719.647988,84.45831372,South,74.22532453,40.26670659,518.6140927,Loamy,0.432446027,53.12018274,Cotton
80,90,55,31.73748253,68.07883983,4.812019403,314.6915212,1106.617407,84.23486376,South,73.32529362,99.19398025,697.6633901,Clay,0.879818346,61.09217599,Corn
32,30,67,-3.654296288,6.606244549,13.57837622,141.6971861,3860.021702,10.78950528,East,81.21746176,35.39306252,679.968379,Clay,0.379754415,80.64135787,Rice
47,7,30,1.718023487,93.92076299,8.894768177,171.3677256,3817.711055,19.87888421,East,63.80005769,50.67048421,341.783108,Sandy,0.858053762,71.29274805,Barley
14,64,60,7.644474082,57.62128273,1.121027734,139.0743981,3544.797014,45.29785939,North,68.8333632,8.135641432,739.5897343,Loamy,0.054711148,91.43489831,Barley
34,68,6,12.81985297,34.78300354,11.40976089,39.857816,989.5072649,16.63857681,East,5.030031168,97.28440142,606.9218798,Clay,0.358611856,84.47311555,Soybeans
7,98,72,22.78621344,52.98164239,8.625346499,41.78794136,3023.228406,60.50642093,North,89.47819641,89.82187556,190.7648783,Clay,0.073229933,52.58457634,Wheat
26,52,88,-9.770358091,91.20979927,2.978023255,106.2634784,4991.329465,50.42405816,South,55.01610728,23.7862379,101.1134555,Sandy,0.665541426,61.43751893,Wheat
99,48,94,16.4931666,64.72818125,3.441720195,281.9190963,111.9621454,29.03054337,South,5.839098768,65.69931692,908.7594439,Clay,0.394244687,33.97469265,Cotton
8,60,4,17.96675255,47.48536814,13.2673853,184.4649324,3612.885045,81.22564541,West,73.10029895,64.18726907,884.6662671,Silt,0.024039381,32.00061924,Rice
5,67,78,11.25011748,11.2530896,9.557212923,495.5440038,876.501318,58.33604268,South,46.28603487,85.36172942,500.4509988,Clay,0.474031849,99.5292631,Cotton
70,57,2,8.743861925,84.04889233,9.957621865,54.70688656,656.9289153,71.78336564,West,36.30590988,11.24555654,406.7056413,Loamy,0.915604264,6.084104655,Wheat
43,40,58,40.85196358,46.84881035,9.924724253,198.670291,3947.877458,60.82574237,South,3.264757423,5.195220127,97.97649714,Loamy,0.730226184,44.59438433,Cotton
50,18,14,13.18252345,65.46042735,4.660148221,421.4063928,1374.444448,69.59355649,South,37.22791791,92.96265272,13.68706995,Loamy,0.415001123,16.42543363,Rice
1,70,48,3.374155173,21.14497048,11.07902038,133.3865753,4483.984115,40.60801534,West,22.36657455,75.6053986,450.1359707,Sandy,0.507011068,3.532452411,Rice
8,99,19,40.96092123,58.77665963,13.36352229,341.5153783,203.4473127,54.49933567,North,6.29971447,40.95002918,358.3582749,Loamy,0.936185876,43.6896294,Cotton
100,40,78,-9.280088344,96.75332904,5.812547207,155.5847624,2149.728811,55.50018801,West,79.86772022,74.54452623,760.3373029,Sandy,0.474023911,18.3571779,Wheat
82,16,86,-4.791596245,38.39399108,13.26085313,213.8781662,4494.786018,78.32601124,North,29.66161683,48.76143616,194.8999612,Sandy,0.425570922,51.09372131,Barley
50,95,76,31.91893339,10.32245093,8.691574445,55.77159148,1356.948608,0.00160627,South,6.066249232,30.00112812,13.53771747,Silt,0.706400478,86.36450618,Wheat
43,91,38,24.67326819,21.83503145,2.086378168,314.0466916,3240.657155,48.25821067,East,28.21988427,38.82375078,689.6322901,Loamy,0.47922697,6.019033033,Wheat
72,58,5,-4.303084803,78.17944338,13.97730698,301.4379539,1436.501682,31.95400063,West,4.935003672,25.2986445,734.2019478,Loamy,0.563779217,0.777903241,Potatoes
32,92,72,3.175965102,67.60552938,12.71381614,208.1098449,111.8975554,76.03251912,South,77.3105256,16.01432388,139.4770931,Sandy,0.504604508,15.03212869,Soybeans
34,81,24,-3.140064632,40.34912205,13.06010992,364.7804665,953.0469258,70.04072814,North,80.97954937,19.91833249,781.5923996,Silt,0.433595346,12.44549103,Soybeans
56,51,86,13.81775127,7.78898084,3.476461975,145.7242905,1355.554813,15.51564213,South,64.33890247,2.149313955,109.3396598,Sandy,0.901838673,18.18279603,Potatoes
73,86,8,43.82981833,98.08396176,10.58035465,135.2435732,1706.089088,11.24431007,North,59.73423035,70.17273807,412.8301892,Loamy,0.193011899,16.86007652,Barley
48,50,66,16.52173712,35.82203548,5.186706551,318.3991839,1290.772068,36.09713447,North,18.57184343,57.76958753,547.4809068,Loamy,0.372007505,78.22962073,Potatoes
31,25,75,-3.311636085,27.09497003,12.02666074,22.22937224,252.6782435,18.97075613,South,6.885058746,29.26475344,158.2368979,Sandy,0.708380124,48.03400636,Corn
46,25,89,43.37992326,86.5056959,8.752923698,163.4658265,1266.14061,1.562399111,North,31.65626587,21.57830941,147.2455746,Clay,0.499856308,96.20992263,Barley
30,14,4,4.447709739,51.31619926,1.197047078,120.8218192,2216.126156,5.74916104,South,56.6416903,36.9109592,477.4888521,Silt,0.535555852,96.77648248,Cotton
68,68,53,26.722338,5.549947156,6.78454497,177.3099157,3923.43428,73.5355004,West,53.23726605,36.35358863,211.8807807,Sandy,0.582435068,69.00449875,Rice
2,59,70,19.08068326,36.25550601,9.764434373,26.4057125,4906.953982,31.44016313,East,27.86072365,12.68990611,664.7371256,Loamy,0.798619741,12.97399363,Rice
6,18,81,21.19389464,27.1184055,5.465463522,90.92328926,4115.14488,74.43888571,West,66.98520708,17.50479195,92.25477918,Sandy,0.006187631,83.15503849,Cotton
100,3,27,30.55585303,71.69636849,8.083348811,166.3403236,2333.52484,28.92915342,North,21.42820893,75.79525442,537.6595689,Clay,0.014558939,38.93117668,Cotton
21,44,6,38.21325657,38.93426197,2.031979478,227.0767359,4067.831275,31.76986847,South,3.331007695,92.05316758,528.0285881,Clay,0.622819041,53.59802462,Soybeans
73,50,47,28.14986464,59.84652009,3.320764017,291.4274868,2704.692665,57.91952155,South,94.09396022,30.63892147,852.6082357,Loamy,0.347269257,64.05807034,Potatoes
33,90,7,16.30645417,48.65584846,4.080989924,51.7851659,1972.945538,75.3437181,North,76.42921105,62.16930853,298.1070731,Clay,0.631909848,90.15230552,Barley
34,30,75,-0.844905742,6.758948932,3.875892266,286.9168662,3311.979866,78.62546767,South,51.41288073,68.72060975,434.2958644,Loamy,0.253860444,8.308077846,Potatoes
8,23,90,22.13773421,41.62152461,6.185582547,31.98886946,2002.585502,24.51331254,South,43.85258486,86.18479167,872.6393341,Loamy,0.056573448,36.73400333,Corn
75,46,3,-0.447844104,87.61403762,13.54700596,237.5566919,4215.823436,58.89282903,North,1.579864536,32.59344151,68.19449475,Loamy,0.774248647,52.71329547,Soybeans
